sketcher,refiner,load_dir,gcd,finetune,baseline,use_backup,f1,executable_f1,backup_f1_executable,backup_f1_non_executable,executable_rate
gpt-4o,mistral-7b,outputs/outputs_1,False,False,False,False,0.6810547687969828,0.7273473984840523,0.7096199618543213,0.7701268982733513,0.8866995073891626
gpt-4o,mistral-7b,outputs/outputs_2,False,False,False,False,0.67557097168953,0.7222577161095959,0.7093029738778627,0.77794828076158,0.8866995073891626
gpt-4o,mistral-7b,outputs/outputs_3,False,False,False,False,0.6683102741178966,0.7205141743161121,0.6982006176772755,0.8415268941584729,0.8719211822660099
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_1,False,False,False,True,0.6219435244287854,0.5994554565840375,0.4885820603211907,0.612952380952381,0.729064039408867
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_2,False,False,False,True,0.5668620139198551,0.5708806731832581,0.5376105575459024,0.4631105969085063,0.7586206896551724
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_3,False,False,False,True,0.6122817309379995,0.6073765644897329,0.5145668449197861,0.534864643150123,0.7389162561576355
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_1,False,False,False,False,0.4972571496400804,0.5994554565840375,0.4885820603211907,0.612952380952381,0.729064039408867
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_2,False,False,False,False,0.4873890828747739,0.5708806731832581,0.5376105575459024,0.4631105969085063,0.7586206896551724
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_3,False,False,False,False,0.5075368734542552,0.6073765644897329,0.5145668449197861,0.534864643150123,0.7389162561576355
gpt-4o,gpt-4o,outputs/outputs_1,False,False,False,True,0.751755415771139,0.7378830299760533,0.7008643457382953,0.8163265306122449,0.8620689655172413
gpt-4o,gpt-4o,outputs/outputs_2,False,False,False,True,0.7469197293888001,0.7305091389989883,0.6989067556187666,0.825881015536188,0.8571428571428571
gpt-4o,gpt-4o,outputs/outputs_3,False,False,False,True,0.7598297498120751,0.7361803248431156,0.6894196760434237,0.8668563414145463,0.8472906403940886
gpt-4o,gpt-4o,outputs/outputs_1,False,False,False,False,0.6806393274509798,0.7378830299760533,0.7008643457382953,0.8163265306122449,0.8620689655172413
gpt-4o,gpt-4o,outputs/outputs_2,False,False,False,False,0.6707295737228437,0.7305091389989883,0.6989067556187666,0.825881015536188,0.8571428571428571
gpt-4o,gpt-4o,outputs/outputs_3,False,False,False,False,0.6715290381125226,0.7361803248431156,0.6894196760434237,0.8668563414145463,0.8472906403940886
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_1,False,False,LogicLM (GPT-3.5-Turbo + GPT-3.5-Turbo),True,0.6130642427356688,0.5994073275862069,0.4997545469177531,0.5544514762948219,0.6274509803921569
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_1,False,False,LogicLM (GPT-3.5-Turbo + GPT-3.5-Turbo),False,0.45892299758970106,0.5994073275862069,0.4997545469177531,0.5544514762948219,0.6274509803921569
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_1,False,False,CoT(GPT-3.5-Turbo),False,0.5189130887156941,,,,
gpt-4o,gpt-4o,outputs/outputs_1,False,False,LogicLM (GPT-4o + GPT-4o),True,0.7138415892672859,0.8412698412698412,0.8707482993197279,0.7076820928786459,0.03431372549019608
gpt-4o,gpt-4o,outputs/outputs_1,False,False,LogicLM (GPT-4o + GPT-4o),False,0.055886334309732784,0.8412698412698412,0.8707482993197279,0.7076820928786459,0.03431372549019608
gpt-4o,gpt-4o,outputs/outputs_1,False,False,CoT(GPT-4o),False,0.7129390288022003,,,,
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_2,False,False,LogicLM (GPT-3.5-Turbo + GPT-3.5-Turbo),True,0.6375907814295237,0.6526832955404385,0.506770906378986,0.5389852320466728,0.6176470588235294
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_2,False,False,LogicLM (GPT-3.5-Turbo + GPT-3.5-Turbo),False,0.49608040819105736,0.6526832955404385,0.506770906378986,0.5389852320466728,0.6176470588235294
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_2,False,False,CoT(GPT-3.5-Turbo),False,0.5189130887156941,,,,
gpt-4o,gpt-4o,outputs/outputs_2,False,False,CoT(GPT-4o),False,0.7129390288022003,,,,
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_3,False,False,LogicLM (GPT-3.5-Turbo + GPT-3.5-Turbo),True,0.6231129185385055,0.6512334814472849,0.5304488917675731,0.4970968106561327,0.6372549019607843
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_3,False,False,LogicLM (GPT-3.5-Turbo + GPT-3.5-Turbo),False,0.5065217644655158,0.6512334814472849,0.5304488917675731,0.4970968106561327,0.6372549019607843
gpt-3.5-turbo,gpt-3.5-turbo,outputs/outputs_3,False,False,CoT(GPT-3.5-Turbo),False,0.5189130887156941,,,,
gpt-4o,gpt-4o,outputs/outputs_3,False,False,CoT(GPT-4o),False,0.7129390288022003,,,,
