sketcher,refiner,load_dir,gcd,finetune,baseline,use_backup,f1,executable_f1,backup_f1_executable,backup_f1_non_executable,executable_rate
gpt-4o,llama-2-13b,outputs/outputs_1,False,False,False,True,0.5781375385150551,0.560689726721767,0.7508739160248602,0.7490392648287385,0.918429003021148
gpt-4o,llama-2-13b,outputs/outputs_2,False,False,False,True,0.5781375385150551,0.560689726721767,0.7508739160248602,0.7490392648287385,0.918429003021148
gpt-4o,llama-2-13b,outputs/outputs_3,False,False,False,True,0.5758312634542143,0.5582378270993592,0.7513667215756444,0.7448028131822597,0.9169811320754717
gpt-4o,llama-2-13b,outputs/outputs_1,False,False,False,False,0.5339870763664154,0.560689726721767,0.7508739160248602,0.7490392648287385,0.918429003021148
gpt-4o,llama-2-13b,outputs/outputs_2,False,False,False,False,0.5339870763664154,0.560689726721767,0.7508739160248602,0.7490392648287385,0.918429003021148
gpt-4o,llama-2-13b,outputs/outputs_3,False,False,False,False,0.5310711658910352,0.5582378270993592,0.7513667215756444,0.7448028131822597,0.9169811320754717
gpt-3.5-turbo,llama-2-13b,outputs/outputs_1,False,True,False,True,0.24592104236880502,0.22053756202405683,0.32686970124239206,0.3167307896284725,0.8762264150943396
gpt-3.5-turbo,llama-2-13b,outputs/outputs_2,False,True,False,True,0.23723271917922056,0.21293937985184094,0.32980107953027643,0.2933586738464787,0.8852830188679245
gpt-3.5-turbo,llama-2-13b,outputs/outputs_3,False,True,False,True,0.2347823037950647,0.21161533914753156,0.3282104398162926,0.3055451749033964,0.8890566037735849
gpt-3.5-turbo,llama-2-13b,outputs/outputs_1,False,True,False,False,0.2068894811106783,0.22053756202405683,0.32686970124239206,0.3167307896284725,0.8762264150943396
gpt-3.5-turbo,llama-2-13b,outputs/outputs_2,False,True,False,False,0.20072581944611373,0.21293937985184094,0.32980107953027643,0.2933586738464787,0.8852830188679245
gpt-3.5-turbo,llama-2-13b,outputs/outputs_3,False,True,False,False,0.2013186409297073,0.21161533914753156,0.3282104398162926,0.3055451749033964,0.8890566037735849
gpt-4o,llama-2-13b,outputs/outputs_1,False,True,False,True,0.5664555590459858,0.5525611412611658,0.7499809956952947,0.759493670886076,0.9403323262839879
gpt-4o,llama-2-13b,outputs/outputs_2,False,True,False,True,0.5664555590459858,0.5525611412611658,0.7499809956952947,0.759493670886076,0.9403323262839879
gpt-4o,llama-2-13b,outputs/outputs_3,False,True,False,True,0.5649148712134495,0.5496529146975362,0.7491595134890752,0.7744444444444445,0.939622641509434
gpt-4o,llama-2-13b,outputs/outputs_1,False,True,False,False,0.5338187004372862,0.5525611412611658,0.7499809956952947,0.759493670886076,0.9403323262839879
gpt-4o,llama-2-13b,outputs/outputs_2,False,True,False,False,0.5338187004372862,0.5525611412611658,0.7499809956952947,0.759493670886076,0.9403323262839879
gpt-4o,llama-2-13b,outputs/outputs_3,False,True,False,False,0.530771377362397,0.5496529146975362,0.7491595134890752,0.7744444444444445,0.939622641509434
gpt-3.5-turbo,llama-3-8b,outputs/outputs_1,True,False,False,True,0.23113897870286967,0.21363364556972345,0.326813763891447,0.31449129806639975,0.9252830188679245
gpt-3.5-turbo,llama-3-8b,outputs/outputs_2,True,False,False,True,0.22517328584962734,0.20944808235016338,0.32803122852330285,0.2945272346168203,0.9290566037735849
gpt-3.5-turbo,llama-3-8b,outputs/outputs_3,True,False,False,True,0.22727079727756577,0.21150055200441273,0.3287672550246846,0.28324222350847855,0.9328301886792453
